Id,SalePrice
1461,125497.599076
1462,167075.156634
1463,176044.112715
1464,194886.203917
1465,180552.754358
1466,164553.599123
1467,179392.904535
1468,153920.691821
1469,186477.117192
1470,119886.578808
1471,183105.656674
1472,103813.658165
1473,98795.4334019
1474,157352.187121
1475,115329.587714
1476,305009.251139
1477,234302.333501
1478,282197.795193
1479,266654.89024
1480,381700.024964
1481,298324.160786
1482,215035.194696
1483,168820.865342
1484,156546.888138
1485,187871.435965
1486,187161.668685
1487,290820.126123
1488,239969.284309
1489,177205.84625
1490,200468.640299
1491,188038.427573
1492,100586.815133
1493,199773.994399
1494,288339.618353
1495,280551.668773
1496,204177.606397
1497,172640.66003
1498,156883.902813
1499,155858.25853
1500,145980.397029
1501,158811.687668
1502,147466.096269
1503,257988.651504
1504,233451.1405
1505,211152.131071
1506,188118.836362
1507,230400.423331
1508,203453.509127
1509,174833.948764
1510,143340.238911
1511,139575.882298
1512,164372.36898
1513,159858.168177
1514,159903.837078
1515,207732.023595
1516,170037.019267
1517,177236.957011
1518,142424.745369
1519,202216.164944
1520,126541.190701
1521,132760.300543
1522,174443.394022
1523,108298.420697
1524,135597.548531
1525,125102.679082
1526,121329.323128
1527,98490.0851378
1528,159670.845755
1529,143924.040387
1530,194043.34956
1531,112690.099359
1532,97619.9956581
1533,145682.203402
1534,112258.312577
1535,159593.916038
1536,114791.167809
1537,63047.290409
1538,171941.142458
1539,179486.228993
1540,93611.7395778
1541,158927.696555
1542,140938.247551
1543,194432.682466
1544,86465.7663798
1545,124399.851514
1546,136299.975809
1547,133296.298417
1548,134291.436031
1549,111672.643334
1550,126819.719204
1551,117228.066618
1552,122653.547015
1553,127523.334188
1554,119068.380293
1555,163134.125336
1556,85433.4882379
1557,97376.8973161
1558,107445.900152
1559,75536.7374188
1560,131486.194929
1561,125692.094364
1562,131217.565207
1563,118281.714859
1564,161712.950993
1565,156197.003278
1566,247121.770963
1567,76928.1211201
1568,207856.985449
1569,125723.039507
1570,151802.499643
1571,137078.215255
1572,150729.593005
1573,227184.395563
1574,110020.942068
1575,208660.46953
1576,250254.90418
1577,176119.959657
1578,136153.360771
1579,143761.612727
1580,201740.247461
1581,166064.709506
1582,127253.780101
1583,279095.316217
1584,208728.467533
1585,130778.4083
1586,70050.1662955
1587,114449.706564
1588,147032.373199
1589,100334.73912
1590,146161.656637
1591,92413.8752035
1592,127849.53608
1593,126557.823565
1594,123691.934366
1595,90018.561151
1596,198109.816423
1597,179931.282719
