Id,SalePrice
1461,114083.153754
1462,137027.101418
1463,171451.827675
1464,172372.348311
1465,199626.65869
1466,175799.435893
1467,146766.857388
1468,166846.303233
1469,166770.644966
1470,112811.656418
1471,176416.041148
1472,82780.8978843
1473,86050.2738187
1474,157716.757987
1475,148653.650963
1476,314538.128642
1477,250780.922651
1478,259924.972498
1479,236572.698339
1480,380968.866403
1481,303716.074477
1482,203831.028961
1483,151045.756282
1484,157143.044913
1485,164520.484434
1486,168574.019823
1487,323344.781978
1488,231377.583361
1489,164276.167361
1490,184342.030242
1491,165982.437756
1492,100161.994396
1493,169249.803951
1494,295335.408945
1495,295011.651882
1496,190898.727618
1497,161501.297975
1498,156812.017637
1499,157448.459935
1500,120213.09334
1501,164482.147724
1502,158488.909723
1503,284952.99914
1504,230294.189609
1505,185802.244501
1506,182228.154964
1507,205324.265742
1508,195220.237072
1509,166311.278279
1510,136624.975275
1511,133847.784032
1512,160443.204775
1513,163069.316273
1514,150928.911248
1515,169743.648192
1516,160420.811725
1517,134252.264606
1518,135756.069947
1519,185502.410695
1520,122777.835648
1521,128439.717773
1522,168559.955132
1523,110588.202428
1524,113732.710288
1525,116114.142503
1526,119146.283092
1527,94255.4100205
1528,120950.98782
1529,130726.031319
1530,169455.072701
1531,117430.602183
1532,103305.461625
1533,134722.943351
1534,107323.824277
1535,140843.446057
1536,111539.363248
1537,85675.1931991
1538,195052.78791
1539,228660.468086
1540,109583.921121
1541,148597.290949
1542,131931.382098
1543,218767.384466
1544,85881.0172038
1545,89349.3499998
1546,108538.322817
1547,128215.418703
1548,127571.896315
1549,97084.7775516
1550,136405.204646
1551,111420.657369
1552,130381.80195
1553,133619.944691
1554,100020.487685
1555,152847.235058
1556,84626.2071895
1557,118219.388693
1558,86014.6967803
1559,107020.84363
1560,136186.48273
1561,131410.327078
1562,113335.625288
1563,110755.83685
1564,146874.617785
1565,150578.237694
1566,189324.330941
1567,87731.9341731
1568,211131.830342
1569,133150.999463
1570,104689.772865
1571,128419.38228
1572,133352.523397
1573,201014.982268
1574,107594.943171
1575,179492.318567
1576,197842.637798
1577,164184.921774
1578,156702.248568
1579,126876.01179
1580,172641.658509
1581,124376.182917
1582,115278.038521
1583,323037.167946
1584,225160.939206
1585,121567.732831
1586,81492.8772952
1587,88675.8120398
1588,127299.311741
1589,101917.309521
1590,123808.108711
1591,103059.287986
1592,116805.724139
1593,107583.638201
1594,120627.055747
1595,110298.481667
1596,231612.681139
1597,160309.05765
1598,171938.386978
1599,207716.443922
1600,194928.770432
1601,70964.9756783
1602,94181.1744503
1603,90162.9225877
1604,264992.759036
1605,253825.126967
1606,151912.315812
1607,170665.030111
1608,173975.910923
1609,162843.444511
1610,147466.31067
1611,134364.400864
1612,152632.115168
1613,143849.015703
1614,112452.028436
1615,79688.7925863
1616,77087.1850706
1617,81674.060427
1618,114029.149931
1619,114206.90451
1620,151530.345643
1621,119585.106637
1622,139956.034617
1623,277157.664245
1624,200795.795898
1625,113913.074792
1626,174245.795206
1627,182241.665925
1628,274991.979767
1629,167229.783749
1630,290727.411006
1631,216737.969615
1632,241230.193557
1633,161733.421488
1634,172331.640195
1635,167660.750117
1636,136521.975283
1637,171065.657045
1638,209345.703252
1639,178721.290221
1640,242166.033406
1641,192233.864617
1642,186188.119477
1643,225966.161115
1644,219567.554041
1645,176429.422626
1646,136324.892166
1647,155677.297793
1648,122375.870854
1649,121587.168736
1650,113194.253863
1651,113487.643277
1652,84238.2931294
1653,84592.6769401
1654,157090.569077
1655,158029.116174
1656,157955.710588
1657,157411.828255
1658,156569.122927
1659,152073.062235
1660,129219.728918
1661,402405.571447
1662,338029.453106
1663,345221.297533
1664,380858.501878
1665,268295.401062
1666,311829.252568
1667,321803.429517
1668,298505.14886
1669,274355.03167
1670,310602.334247
1671,208324.261905
1672,370534.181697
1673,305111.210782
1674,242168.662721
1675,154881.802959
1676,161190.708151
1677,178579.932719
